Thumb,Index,Middle,Ring,Pinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Letter
576,0,0,0,0,9.64,-2.51,-0.96,-0.14,0.07,0.03,1
640,0,0,0,0,9.69,-2.07,-1.03,-0.11,0.03,-0.03,1
553,0,0,0,0,9.80,-2.44,-1.17,-0.09,-0.02,-0.00,1
581,0,0,0,0,9.71,-2.26,-1.04,-0.14,0.00,0.01,1
592,0,0,0,0,9.69,-2.33,-0.96,-0.13,0.05,0.02,1
591,0,0,0,0,9.74,-2.18,-0.55,-0.10,0.03,0.00,1
592,0,0,0,0,9.64,-2.19,-1.04,-0.04,-0.10,0.00,1
621,0,0,0,0,9.66,-2.37,-1.30,-0.11,0.07,0.03,1
574,0,0,0,0,9.67,-2.39,-0.92,-0.10,0.07,-0.00,1
565,0,0,0,0,9.70,-2.31,-1.04,-0.09,-0.03,-0.07,1
528,0,0,0,0,9.73,-2.23,-1.38,-0.12,0.03,-0.02,1
578,0,0,0,0,9.72,-2.34,-1.07,-0.09,-0.01,0.00,1
595,0,0,0,0,9.73,-2.13,-1.04,-0.13,0.03,-0.01,1
570,0,0,0,0,9.67,-2.35,-1.24,-0.14,0.05,0.04,1
583,0,0,0,0,9.68,-2.49,-0.97,-0.12,0.07,-0.00,1
575,0,0,0,0,9.69,-2.33,-1.03,-0.09,0.03,0.02,1
610,0,0,0,0,9.71,-2.41,-0.93,-0.13,0.02,0.00,1
639,0,0,0,0,9.77,-2.28,-0.94,-0.10,0.02,-0.02,1
647,0,0,0,0,9.73,-2.18,-0.85,-0.08,0.01,-0.03,1
654,0,0,0,0,9.76,-2.26,-1.00,-0.08,0.02,-0.01,1
665,0,0,0,0,9.78,-2.40,-1.05,-0.08,-0.00,-0.00,1
672,0,0,0,0,9.70,-2.30,-1.05,-0.09,-0.01,-0.03,1
664,0,0,0,0,9.78,-2.26,-1.17,-0.07,-0.01,-0.01,1
624,0,0,0,0,9.72,-2.26,-1.09,-0.11,0.01,-0.01,1
635,0,0,0,0,9.71,-2.25,-0.99,-0.08,0.01,0.00,1
624,0,0,0,0,9.69,-2.28,-1.07,-0.10,0.00,-0.01,1
640,0,0,0,0,9.72,-2.26,-1.06,-0.11,0.04,0.00,1
592,0,0,0,0,9.67,-2.33,-1.04,-0.12,0.02,0.01,1
582,0,0,0,0,9.74,-2.28,-1.12,-0.11,0.03,-0.01,1
560,0,0,0,0,9.75,-2.33,-0.98,-0.10,0.01,-0.01,1
437,0,0,0,0,9.73,-2.31,-1.05,-0.09,0.01,-0.01,1
505,0,0,0,0,9.92,-2.11,-1.24,-0.09,0.01,-0.01,1
546,0,0,0,0,9.67,-2.18,-1.22,-0.11,0.02,-0.02,1
507,0,0,0,0,9.77,-2.17,-1.27,-0.09,0.02,0.01,1
535,0,0,0,0,9.79,-2.18,-0.87,-0.11,0.04,0.03,1
528,0,0,0,0,9.61,-2.21,-1.29,-0.10,-0.05,-0.01,1
493,0,0,0,0,9.76,-2.26,-1.53,-0.17,-0.03,-0.02,1
511,0,0,0,0,9.83,-2.26,-1.21,0.02,0.15,0.03,1
558,0,0,0,0,9.72,-2.53,-0.96,-0.10,0.02,-0.00,1
527,0,0,0,0,9.77,-2.37,-0.88,-0.08,-0.06,-0.02,1
526,0,0,0,0,9.63,-2.21,-1.20,-0.10,-0.02,-0.01,1
630,0,0,0,0,9.67,-2.51,-1.35,-0.08,-0.04,0.01,1
559,0,0,0,0,9.61,-2.50,-1.46,-0.07,0.03,0.03,1
545,0,0,0,0,9.66,-2.47,-0.88,-0.12,0.02,0.04,1
643,0,0,0,0,9.72,-2.39,-0.86,-0.14,0.01,0.00,1
681,0,0,0,0,9.66,-2.45,-1.18,-0.13,0.03,-0.02,1
667,0,0,0,0,9.83,-2.30,-0.92,-0.14,0.07,-0.02,1
674,0,0,0,0,9.73,-2.39,-1.11,-0.13,0.02,-0.01,1
637,0,0,0,0,9.74,-2.33,-1.04,-0.14,0.06,-0.01,1
588,0,0,0,0,9.63,-2.41,-1.06,-0.15,-0.02,-0.01,1
589,0,0,0,0,9.76,-2.28,-1.03,-0.19,0.07,0.02,1
493,0,0,0,0,9.55,-2.55,-1.35,-0.21,-0.02,0.00,1
507,0,0,0,0,9.70,-2.00,-1.15,-0.20,0.13,-0.01,1
491,0,0,0,0,9.75,-2.47,-0.88,-0.10,0.00,0.02,1
497,0,0,0,0,9.87,-2.39,-0.93,-0.07,0.06,0.03,1
526,0,0,0,0,9.62,-2.53,-1.11,-0.14,0.03,0.02,1
458,0,0,0,0,9.72,-2.71,-0.81,-0.23,0.13,0.06,1
276,0,0,0,0,9.71,-2.53,-0.76,-0.16,0.07,0.03,1
334,0,0,0,0,9.69,-2.61,-0.72,-0.08,0.04,-0.01,1
415,0,0,0,0,9.74,-2.56,-0.74,-0.06,0.02,0.00,1
576,0,0,0,0,9.70,-2.32,-0.59,-0.04,-0.02,-0.12,1
784,0,0,0,0,9.94,-2.44,-0.79,-0.02,0.02,-0.07,1
736,0,0,0,0,9.68,-2.26,-0.63,-0.08,-0.02,-0.06,1
721,0,0,0,0,9.92,-2.50,-0.76,0.07,-0.03,-0.09,1
798,0,0,0,0,9.86,-2.33,-0.90,0.08,0.02,-0.14,1
912,0,0,0,0,9.94,-2.02,-0.69,-0.04,0.00,0.00,1
913,0,0,0,0,9.81,-2.10,-0.93,-0.08,0.02,-0.02,1
916,0,0,0,0,9.81,-2.09,-0.77,-0.09,0.03,0.01,1
915,0,0,0,0,9.82,-2.29,-0.81,-0.06,0.01,-0.01,1
912,0,0,0,0,9.81,-2.24,-0.79,-0.10,-0.03,0.02,1
821,0,0,0,0,9.77,-2.18,-0.72,-0.07,-0.01,-0.04,1
803,0,0,0,0,9.78,-2.34,-0.80,-0.10,-0.01,-0.02,1
816,0,0,0,0,9.84,-2.09,-0.57,-0.13,0.00,0.01,1
846,0,0,0,0,9.81,-2.00,-0.94,-0.10,0.05,-0.02,1
803,0,0,0,0,9.78,-2.40,-0.77,-0.10,-0.01,-0.01,1
837,0,0,0,0,9.71,-2.18,-0.75,-0.09,0.01,-0.00,1
781,0,0,0,0,9.85,-2.15,-0.89,-0.09,0.00,-0.01,1
787,0,0,0,0,9.78,-2.31,-1.04,-0.08,-0.00,-0.05,1
833,0,0,0,0,9.82,-2.12,-1.00,-0.08,0.03,-0.04,1
724,0,0,0,0,9.84,-2.00,-0.67,-0.11,0.01,-0.00,1
763,0,0,0,0,9.75,-2.21,-1.01,-0.08,-0.05,-0.01,1
562,0,0,0,0,9.87,-2.02,-0.86,-0.06,0.04,-0.02,1
562,0,0,0,0,9.87,-2.03,-0.72,-0.03,0.02,-0.04,1
524,0,0,0,0,9.79,-2.18,-0.94,-0.02,-0.05,-0.01,1
554,0,0,0,0,9.73,-2.28,-1.17,-0.15,0.06,0.02,1
553,0,0,0,0,9.81,-2.17,-0.95,-0.17,0.09,0.00,1
527,0,0,0,0,9.71,-2.29,-1.00,-0.15,0.04,0.01,1
606,0,0,0,0,9.81,-2.21,-0.80,-0.17,0.06,-0.00,1
638,0,0,0,0,9.76,-2.22,-0.95,-0.18,0.05,0.01,1
559,0,0,0,0,9.86,-2.27,-1.02,-0.25,0.02,-0.01,1
574,0,0,0,0,9.60,-2.44,-1.50,-0.30,0.07,0.02,1
596,0,0,0,0,9.79,-2.16,-0.53,-0.45,0.27,0.17,1
510,0,0,0,0,9.74,-2.42,0.18,-0.15,-0.12,0.06,1
651,0,0,0,0,9.89,-2.42,-0.27,-0.13,0.03,0.03,1
593,0,0,0,0,9.80,-2.38,-0.36,-0.06,0.09,-0.02,1
386,0,0,0,0,9.83,-2.43,-0.44,-0.08,-0.06,-0.02,1
410,0,0,0,0,9.75,-2.44,-0.63,-0.05,0.02,0.04,1
397,0,0,0,0,9.81,-2.61,-0.36,-0.11,0.04,0.02,1
448,0,0,0,0,9.81,-2.51,-0.33,-0.11,0.06,0.03,1
483,0,0,0,0,9.80,-2.57,-0.25,-0.09,-0.03,-0.01,1
519,0,0,0,0,9.65,-2.59,-0.45,-0.12,-0.02,-0.01,1
565,0,0,0,0,9.79,-2.49,-0.64,-0.10,0.03,-0.03,1
494,0,0,0,0,9.79,-2.60,-0.61,-0.11,0.08,0.00,1
551,0,0,0,0,9.77,-2.65,-0.05,-0.04,0.08,0.04,1
493,0,0,0,0,9.71,-2.78,-0.68,-0.06,-0.06,-0.07,1
586,0,0,0,0,9.88,-2.68,-0.05,-0.12,0.02,0.09,1
505,0,0,0,0,9.73,-2.50,-0.43,-0.07,-0.06,-0.12,1
523,0,0,0,0,9.88,-2.38,-0.78,-0.11,0.04,-0.03,1
573,0,0,0,0,9.81,-2.63,-0.31,-0.10,-0.03,-0.02,1
578,0,0,0,0,9.80,-2.40,-0.83,-0.10,-0.04,-0.05,1
577,0,0,0,0,9.82,-2.21,-0.59,-0.08,0.00,0.00,1
546,0,0,0,0,9.75,-2.64,-0.73,-0.07,0.04,-0.01,1
481,0,0,0,0,9.82,-2.27,-0.24,-0.05,0.00,-0.05,1
587,0,0,0,0,9.71,-2.48,-0.70,-0.04,-0.06,-0.01,1
610,0,0,0,0,9.74,-2.43,-0.81,-0.05,0.01,-0.01,1
597,0,0,0,0,9.78,-2.47,-0.84,-0.10,0.01,0.01,1
603,0,0,0,0,9.72,-2.51,-0.59,-0.12,0.03,0.00,1
607,0,0,0,0,9.82,-2.32,-0.55,-0.10,-0.01,-0.02,1
562,0,0,0,0,9.71,-2.43,-0.73,-0.10,0.01,0.01,1
571,0,0,0,0,9.81,-2.51,-0.70,-0.10,0.01,0.01,1
558,0,0,0,0,9.63,-2.57,-0.72,-0.11,-0.01,-0.05,1
570,0,0,0,0,9.77,-2.27,-0.78,-0.11,-0.01,-0.05,1
576,0,0,0,0,9.76,-2.31,-0.96,-0.12,0.03,0.01,1
637,0,0,0,0,9.77,-2.42,-0.58,-0.11,0.01,-0.00,1
653,0,0,0,0,9.82,-2.36,-0.59,-0.09,-0.01,-0.02,1
657,0,0,0,0,9.74,-2.53,-0.79,-0.09,-0.03,-0.00,1
631,0,0,0,0,9.80,-2.36,-0.63,-0.07,-0.01,-0.02,1
606,0,0,0,0,9.79,-2.37,-0.77,-0.08,-0.04,-0.05,1
573,0,0,0,0,9.74,-2.28,-1.03,-0.07,-0.02,-0.02,1
566,0,0,0,0,9.77,-2.48,-0.85,-0.11,0.01,0.01,1
526,0,0,0,0,9.79,-2.28,-0.82,-0.11,0.04,-0.02,1
569,0,0,0,0,9.81,-2.41,-0.65,-0.13,0.06,0.04,1
611,0,0,0,0,9.80,-2.53,-0.74,-0.11,0.03,0.02,1
622,0,0,0,0,9.69,-2.32,-0.78,-0.09,-0.03,-0.02,1
650,0,0,0,0,9.76,-2.31,-0.98,-0.08,0.01,0.01,1
566,0,0,0,0,9.79,-2.31,-0.73,-0.09,0.08,0.04,1
816,0,0,0,0,9.74,-2.66,-0.54,-0.17,0.07,0.04,1
817,0,0,0,0,9.75,-2.55,-0.53,-0.15,-0.00,-0.01,1
881,0,0,0,0,9.69,-2.58,-0.79,-0.14,-0.00,-0.01,1
925,0,0,0,0,9.70,-2.45,-0.54,-0.13,0.08,-0.04,1
944,0,0,0,0,9.70,-2.56,-0.64,-0.15,-0.01,-0.03,1
492,0,0,0,0,9.70,-2.32,-1.11,-0.35,0.01,0.00,1
545,0,0,0,0,9.84,-2.24,-0.84,-0.21,0.06,0.06,1
576,0,0,0,0,9.80,-2.55,-0.88,-0.35,0.10,0.07,1
558,0,0,0,0,9.80,-2.73,-0.46,-0.28,0.14,0.02,1
526,0,0,0,0,9.77,-2.47,-0.35,-0.24,0.04,-0.03,1
619,0,0,0,0,9.86,-2.13,-0.38,-0.12,0.01,0.00,1
639,0,0,0,0,9.83,-2.22,-0.58,0.02,0.01,0.02,1
646,0,0,0,0,9.88,-2.44,-0.09,0.16,0.05,-0.03,1
659,0,0,0,0,9.90,-2.44,0.07,0.21,-0.02,-0.08,1
547,0,0,0,0,9.72,-2.35,-0.23,0.21,-0.11,-0.05,1
622,0,0,0,0,9.66,-2.69,-1.35,0.21,-0.19,-0.06,1
623,0,0,0,0,9.66,-2.47,-0.81,-0.11,-0.02,0.10,1
641,0,0,0,0,9.57,-3.10,-0.97,-0.23,0.04,0.02,1
648,0,0,0,0,9.66,-2.66,-0.75,-0.21,0.06,0.00,1
628,0,0,0,0,9.65,-2.70,-0.56,-0.15,0.02,0.01,1
607,0,0,0,0,9.66,-2.75,-0.72,-0.07,-0.02,-0.02,1
656,0,0,0,0,9.66,-2.76,-1.04,-0.11,-0.01,-0.00,1
579,0,0,0,0,9.61,-2.89,-1.11,-0.11,-0.01,0.01,1
651,0,0,0,0,9.67,-2.80,-0.98,-0.10,-0.02,-0.01,1
605,0,0,0,0,9.61,-2.68,-1.02,-0.19,0.03,-0.01,1
597,0,0,0,0,9.61,-2.74,-0.86,-0.10,0.03,-0.02,1
567,0,0,0,0,9.73,-2.64,-0.85,-0.10,-0.00,-0.01,1
642,0,0,0,0,9.72,-2.73,-0.76,-0.14,0.02,-0.02,1
630,0,0,0,0,9.57,-2.98,-0.94,-0.11,-0.02,0.00,1
624,0,0,0,0,9.61,-2.81,-1.26,-0.09,0.05,0.06,1
619,0,0,0,0,9.63,-2.51,-0.91,-0.09,-0.02,0.01,1
638,0,0,0,0,9.65,-2.59,-0.79,-0.11,0.04,-0.00,1
614,0,0,0,0,9.66,-2.75,-1.02,-0.09,0.01,-0.04,1
615,0,0,0,0,9.63,-2.54,-0.90,-0.10,0.02,0.00,1
624,0,0,0,0,9.69,-2.64,-0.79,-0.11,0.01,-0.03,1
663,0,0,0,0,9.66,-2.78,-0.92,-0.10,-0.01,-0.01,1
656,0,0,0,0,9.72,-2.70,-0.90,-0.08,0.01,-0.01,1
567,0,0,0,0,9.55,-2.53,-0.98,-0.10,0.01,-0.00,1
589,0,0,0,0,9.65,-2.67,-0.97,-0.10,0.02,-0.00,1
615,0,0,0,0,9.62,-2.71,-1.03,-0.10,-0.00,-0.01,1
609,0,0,0,0,9.68,-2.66,-0.91,-0.11,0.03,-0.01,1
565,0,0,0,0,9.71,-2.69,-1.01,-0.10,0.00,-0.01,1
581,0,0,0,0,9.69,-2.68,-1.08,-0.11,0.04,-0.00,1
528,0,0,0,0,9.66,-2.67,-0.94,-0.09,0.01,-0.01,1
516,0,0,0,0,9.69,-2.63,-0.97,-0.11,0.03,0.00,1
573,0,0,0,0,9.65,-2.68,-0.83,-0.10,0.01,-0.00,1
527,0,0,0,0,9.62,-2.75,-1.03,-0.11,-0.00,-0.01,1
523,0,0,0,0,9.70,-2.56,-0.85,-0.10,0.04,0.00,1
554,0,0,0,0,9.63,-2.83,-0.84,-0.11,-0.01,0.00,1
531,0,0,0,0,9.68,-2.59,-1.16,-0.10,-0.02,-0.05,1
589,0,0,0,0,9.65,-2.41,-1.03,-0.12,0.03,-0.00,1
589,0,0,0,0,9.61,-2.74,-1.00,-0.10,0.02,0.01,1
546,0,0,0,0,9.69,-2.56,-0.92,-0.10,-0.00,-0.02,1
558,0,0,0,0,9.63,-2.62,-0.99,-0.09,0.03,-0.00,1
578,0,0,0,0,9.68,-2.55,-0.95,-0.11,0.03,-0.02,1
575,0,0,0,0,9.66,-2.63,-1.06,-0.11,0.00,0.01,1
607,0,0,0,0,9.65,-2.71,-1.00,-0.11,0.04,-0.01,1
594,0,0,0,0,9.61,-2.50,-0.90,-0.11,0.03,0.01,1
547,0,0,0,0,9.72,-2.64,-1.07,-0.13,0.05,0.02,1
525,0,0,0,0,9.63,-2.85,-0.98,-0.15,0.04,0.03,1
448,0,0,0,0,9.66,-2.65,-0.79,-0.14,0.04,0.01,1
550,0,0,0,0,9.63,-2.61,-1.50,-0.22,-0.04,0.01,1
476,0,0,0,0,9.62,-2.61,-1.32,-0.24,0.12,0.04,1
577,0,0,0,0,9.77,-2.63,-0.18,-0.20,0.13,0.04,1
573,0,0,0,0,9.62,-3.02,-0.30,-0.08,-0.06,-0.02,1
607,0,0,0,0,9.66,-2.59,-1.12,-0.08,0.00,0.01,1
539,0,0,0,0,9.74,-2.72,-0.81,-0.11,0.02,-0.01,1
575,0,0,0,0,9.73,-2.45,-0.85,-0.10,-0.01,-0.02,1
552,0,0,0,0,9.71,-2.65,-0.99,-0.08,0.03,-0.02,1
571,0,0,0,0,9.68,-2.66,-0.93,-0.10,0.03,-0.03,1
545,0,0,0,0,9.63,-2.67,-0.77,-0.10,-0.01,-0.02,1
478,0,0,0,0,9.66,-2.76,-1.03,-0.08,-0.01,0.01,1
493,0,0,0,0,9.66,-2.67,-1.13,-0.08,0.02,-0.02,1
496,0,0,0,0,9.67,-2.54,-1.03,-0.09,0.05,0.00,1
560,0,0,0,0,9.63,-2.56,-0.89,-0.11,0.02,-0.01,1
567,0,0,0,0,9.70,-2.58,-0.93,-0.08,0.00,0.02,1
566,0,0,0,0,9.79,-2.54,-0.77,-0.04,-0.02,-0.00,1
543,0,0,0,0,9.68,-2.69,-0.83,-0.05,-0.00,-0.00,1
563,0,0,0,0,9.63,-3.02,-1.12,-0.06,0.04,0.03,1
572,0,0,0,0,9.70,-2.55,-0.82,-0.09,0.05,-0.04,1
498,0,0,0,0,9.60,-2.48,-0.94,-0.06,0.10,0.04,1
538,0,0,0,0,9.59,-3.01,-0.68,-0.11,0.10,0.04,1
482,0,0,0,0,9.67,-3.04,-0.65,-0.17,0.09,0.06,1
351,0,0,0,0,9.63,-3.10,-0.14,-0.15,0.03,0.05,1
368,0,0,0,0,9.61,-3.02,-0.53,-0.08,-0.02,-0.03,1
720,0,0,0,0,9.61,-2.98,-1.07,0.06,-0.01,-0.08,1
659,0,0,0,0,9.60,-2.97,-1.07,-0.00,-0.06,-0.05,1
710,0,0,0,0,9.64,-2.75,-0.98,0.03,0.01,-0.02,1
666,0,0,0,0,9.62,-2.65,-0.93,-0.06,-0.02,0.01,1
622,0,0,0,0,9.32,-3.37,-1.12,0.40,-0.15,-0.09,1
1220,0,0,0,0,9.66,-2.77,-1.68,-0.35,-0.04,-0.04,1
1168,0,0,0,0,9.81,-2.38,-1.04,-0.26,0.09,0.04,1
1194,0,0,0,0,9.78,-2.49,-1.14,-0.17,0.04,-0.00,1
1039,0,0,0,0,9.62,-2.40,-1.59,-0.05,-0.02,0.02,1
1073,0,0,0,0,9.61,-2.49,-1.15,-0.01,0.03,-0.02,1
985,0,0,0,0,9.62,-2.53,-1.23,-0.03,-0.00,-0.01,1
883,0,0,0,0,9.56,-2.54,-1.35,-0.03,-0.04,-0.02,1
778,0,0,0,0,9.57,-2.68,-1.36,-0.12,0.09,0.03,1
721,0,0,0,0,9.57,-2.66,-1.58,-0.13,0.03,0.03,1
634,0,0,0,0,9.71,-2.95,-0.90,-0.21,0.09,0.03,1
613,0,0,0,0,9.67,-2.36,-1.07,-0.20,0.01,-0.08,1
634,0,0,0,0,9.81,-2.19,-0.83,-0.17,0.01,-0.03,1
615,0,0,0,0,9.55,-2.73,-1.39,-0.10,0.07,0.07,1
623,0,0,0,0,9.59,-2.74,-1.25,-0.03,0.10,-0.03,1
592,0,0,0,0,9.65,-2.31,-1.12,-0.09,-0.10,-0.03,1
727,0,0,0,0,9.63,-2.57,-1.11,-0.04,0.12,-0.04,1
677,0,0,0,0,9.67,-2.36,-1.42,-0.12,-0.11,0.03,1
675,0,0,0,0,9.68,-2.71,-1.13,-0.07,0.10,-0.04,1
686,0,0,0,0,9.54,-2.34,-1.50,-0.14,-0.10,0.02,1
675,0,0,0,0,9.57,-2.74,-1.41,-0.08,0.13,-0.02,1
704,0,0,0,0,9.45,-2.50,-1.75,-0.10,0.03,0.05,1
700,0,0,0,0,9.76,-2.53,-0.75,-0.10,0.04,-0.04,1
695,0,0,0,0,9.47,-2.52,-1.50,-0.04,0.06,0.02,1
703,0,0,0,0,9.64,-2.51,-1.05,-0.12,-0.05,0.00,1
717,0,0,0,0,9.61,-2.46,-1.26,-0.15,-0.07,0.04,1
625,0,0,0,0,9.61,-2.55,-1.70,-0.12,-0.07,0.03,1
582,0,0,0,0,9.48,-2.66,-1.75,-0.13,0.02,0.03,1
651,0,0,0,0,9.54,-2.72,-1.46,-0.08,0.07,0.00,1
624,0,0,0,0,9.70,-2.49,-0.92,-0.10,-0.08,-0.04,1
588,0,0,0,0,9.54,-2.31,-1.06,-0.14,-0.08,0.01,1
603,0,0,0,0,9.59,-2.43,-1.32,-0.13,-0.10,0.02,1
639,0,0,0,0,9.56,-2.58,-1.64,-0.12,-0.03,0.05,1
625,0,0,0,0,9.45,-2.74,-1.73,-0.09,0.01,0.03,1
574,0,0,0,0,9.53,-2.85,-1.61,-0.04,0.06,0.05,1
624,0,0,0,0,9.42,-2.79,-1.36,-0.13,-0.06,0.02,1
621,0,0,0,0,9.47,-2.53,-1.58,-0.13,-0.04,-0.02,1
641,0,0,0,0,9.58,-2.45,-1.56,-0.09,-0.00,0.05,1
347,0,0,0,0,9.53,-2.77,-1.75,-0.07,0.05,0.10,1
336,0,0,0,0,9.46,-3.09,-1.49,-0.02,-0.01,0.06,1
315,0,0,0,0,9.38,-3.02,-1.47,-0.10,-0.06,-0.00,1
443,0,0,0,0,9.56,-2.80,-1.37,-0.11,0.12,0.04,1
400,0,0,0,0,9.42,-2.90,-0.84,-0.06,-0.07,-0.07,1
385,0,0,0,0,9.49,-2.98,-1.38,-0.10,0.05,0.03,1
278,0,0,0,0,9.54,-2.97,-1.06,-0.11,0.07,0.01,1
291,0,0,0,0,9.49,-3.00,-1.10,-0.12,0.05,-0.01,1
314,0,0,0,0,9.52,-2.94,-1.12,-0.10,-0.00,-0.01,1
176,0,0,0,0,9.79,-2.85,-1.06,-0.22,0.05,0.00,1
206,0,0,0,0,9.53,-2.71,-1.37,-0.02,-0.02,-0.12,1
834,0,0,0,0,9.72,-2.61,-1.23,0.00,-0.08,-0.13,1
967,0,0,0,0,9.58,-2.72,-1.49,-0.15,0.02,0.01,1
1063,0,0,0,0,9.63,-2.68,-1.25,-0.13,0.02,0.00,1
446,0,0,0,0,9.62,-2.62,-1.36,-0.13,0.01,0.02,1
80,0,0,0,0,9.47,-2.72,-1.41,-0.24,0.09,0.16,1
263,0,0,0,0,9.45,-2.87,-1.20,-0.03,-0.00,-0.07,1
365,0,0,0,0,9.56,-2.91,-1.47,-0.06,0.00,-0.02,1
345,0,0,0,0,9.57,-2.90,-1.33,-0.08,0.02,-0.00,1
333,0,0,0,0,9.61,-2.98,-1.37,-0.06,0.01,-0.03,1
154,0,0,0,0,9.50,-2.84,-1.34,-0.05,-0.04,-0.10,1
231,0,0,0,0,9.53,-2.77,-1.19,-0.09,-0.01,-0.05,1
355,0,0,0,0,9.54,-2.55,-1.41,-0.12,0.00,0.02,1
361,0,0,0,0,9.59,-2.76,-1.39,-0.13,0.03,0.01,1
350,0,0,0,0,9.55,-2.74,-1.30,-0.10,0.05,0.01,1
352,0,0,0,0,9.61,-2.80,-1.35,-0.10,0.03,-0.00,1
342,0,0,0,0,9.61,-2.73,-1.32,-0.10,0.00,-0.01,1
336,0,0,0,0,9.50,-2.86,-1.30,-0.10,0.02,-0.02,1
330,0,0,0,0,9.53,-2.71,-1.24,-0.10,0.02,-0.01,1
298,0,0,0,0,9.65,-2.65,-1.10,-0.15,0.04,0.02,1
254,0,0,0,0,9.51,-2.68,-1.49,-0.09,0.03,-0.03,1
149,0,0,0,0,9.63,-2.79,-1.21,-0.12,-0.01,-0.00,1
158,0,0,0,0,9.56,-2.65,-1.24,-0.09,-0.02,-0.02,1
178,0,0,0,0,9.57,-2.71,-1.34,-0.05,-0.02,0.02,1
179,0,0,0,0,9.54,-2.80,-1.45,-0.11,0.00,-0.02,1
161,0,0,0,0,9.54,-2.63,-1.24,-0.11,0.06,-0.00,1
105,0,0,0,0,9.67,-2.76,-1.03,-0.12,-0.00,-0.00,1
64,0,0,0,0,9.48,-2.74,-1.47,-0.08,0.02,0.02,1
67,0,0,0,0,9.52,-2.94,-1.41,-0.11,0.05,0.01,1
16,0,0,0,0,9.60,-2.76,-1.15,-0.08,-0.00,-0.02,1
48,0,0,0,0,9.64,-2.64,-1.21,-0.12,0.05,0.01,1
67,0,0,0,0,9.58,-2.84,-1.03,-0.11,0.02,0.01,1
47,0,0,0,0,9.53,-2.78,-1.20,-0.12,-0.01,-0.00,1
32,0,0,0,0,9.51,-2.84,-1.23,-0.11,0.01,0.00,1
89,0,0,0,0,9.59,-2.83,-1.12,-0.09,0.03,-0.00,1
163,0,0,0,0,9.48,-2.62,-1.06,-0.11,-0.03,0.02,1
336,0,0,0,0,9.49,-2.78,-1.47,0.23,0.01,-0.02,1
292,0,0,0,0,9.56,-2.90,-0.99,0.19,0.08,0.02,1
209,0,0,0,0,8.79,-4.54,0.33,2.74,-0.32,-0.06,1
373,0,0,0,0,9.37,-4.10,1.41,-0.06,0.07,-0.07,1
358,0,0,0,0,9.44,-3.55,1.33,-0.37,0.00,0.05,1
208,0,0,0,0,9.32,-3.88,0.65,-0.29,-0.08,0.11,1
225,0,0,0,0,9.63,-3.80,0.83,-0.20,-0.03,-0.09,1
226,0,0,0,0,9.31,-4.02,0.54,-0.03,0.00,-0.02,1
137,0,0,0,0,9.43,-4.04,0.55,-0.01,0.05,0.01,1
256,0,0,0,0,9.35,-3.90,0.45,-0.10,0.08,-0.07,1
432,0,0,0,0,9.42,-3.45,0.62,-0.17,-0.05,-0.00,1
566,0,0,0,0,9.55,-3.86,0.62,-0.29,0.09,-0.16,1
950,0,0,0,0,9.56,-3.68,0.15,-0.23,-0.06,0.06,1
831,0,0,0,0,9.77,-3.61,0.59,-0.19,0.07,-0.10,1
820,0,0,0,0,9.48,-3.85,0.13,-0.12,-0.02,0.04,1
814,0,0,0,0,9.62,-3.31,0.73,-0.20,-0.01,0.00,1
596,0,0,0,0,9.40,-3.88,0.23,-0.05,0.08,-0.03,1
333,0,0,0,0,9.47,-3.85,0.35,-0.02,0.07,-0.03,1
63,0,0,0,0,9.61,-3.67,0.49,-0.11,0.04,-0.07,1
0,0,0,0,0,9.61,-3.22,-0.02,-0.37,-0.19,-0.05,1
0,0,0,0,0,9.85,-3.19,0.37,-0.30,-0.04,-0.13,1
496,0,0,0,0,9.70,-3.55,0.28,-0.29,0.06,0.04,1
0,0,0,0,0,9.75,-2.86,-0.20,-0.48,0.26,0.90,1
131,0,0,0,0,9.12,-4.36,0.16,-0.03,-0.05,0.05,1
145,0,0,0,0,9.31,-4.05,0.14,0.02,0.04,-0.16,1
90,0,0,0,0,9.11,-4.11,-0.30,-0.04,0.03,0.02,1
140,0,0,0,0,9.21,-4.22,-0.25,-0.10,-0.00,0.02,1
140,0,0,0,0,9.57,-3.92,0.33,-0.11,0.02,-0.04,1
129,0,0,0,0,9.19,-4.26,-0.15,-0.06,0.04,-0.01,1
215,0,0,0,0,9.28,-3.94,0.13,-0.14,-0.04,0.05,1
336,0,0,0,0,9.47,-3.72,0.27,-0.07,-0.03,-0.02,1
309,0,0,0,0,9.27,-4.23,-0.18,-0.02,0.01,-0.02,1
263,0,0,0,0,9.27,-4.28,0.13,-0.01,0.05,-0.06,1
296,0,0,0,0,9.36,-4.08,-0.13,-0.12,-0.02,0.05,1
375,0,0,0,0,9.33,-4.13,-0.81,-0.16,0.03,-0.02,1
346,0,0,0,0,9.17,-3.73,-1.05,-0.19,-0.00,0.03,1
208,0,0,0,0,9.21,-3.99,-0.76,-0.09,-0.00,0.01,1
271,0,0,0,0,9.19,-3.87,-0.86,-0.09,-0.01,0.00,1
268,0,0,0,0,9.32,-4.08,-0.68,-0.05,0.08,-0.02,1
372,0,0,0,0,9.35,-4.01,-0.74,-0.18,-0.02,0.00,1
510,0,0,0,0,9.04,-4.00,-1.30,-0.19,-0.03,0.02,1
